Comunidades y Ciudades Autónomas;General. vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Comunidad de Madrid;General;Índice;2009T4;132.617
Comunidad de Madrid;General;Índice;2009T3;133.458
Comunidad de Madrid;General;Índice;2009T2;134.047
Comunidad de Madrid;General;Índice;2009T1;135.803
Comunidad de Madrid;General;Índice;2008T4;141.975
Comunidad de Madrid;General;Índice;2008T3;149.952
Comunidad de Madrid;General;Índice;2008T2;153.003
Comunidad de Madrid;General;Índice;2008T1;152.904
Comunidad de Madrid;General;Índice;2007T4;154.513
Comunidad de Madrid;General;Índice;2007T3;161.262
Comunidad de Madrid;General;Índice;2007T2;160.668
Comunidad de Madrid;General;Índice;2007T1;157.226
Comunidad de Madrid;General;Variación trimestral;2019T4;-1.7
Comunidad de Madrid;General;Variación trimestral;2019T3;1.5
Comunidad de Madrid;General;Variación trimestral;2019T2;0.3
Comunidad de Madrid;General;Variación trimestral;2019T1;2.9
Comunidad de Madrid;General;Variación trimestral;2018T4;-0.1
Comunidad de Madrid;General;Variación trimestral;2018T3;3.3
Comunidad de Madrid;General;Variación trimestral;2018T2;3.3
Comunidad de Madrid;General;Variación trimestral;2018T1;2.8
Comunidad de Madrid;General;Variación trimestral;2017T4;1.1
Comunidad de Madrid;General;Variación trimestral;2017T3;2.5
Comunidad de Madrid;General;Variación trimestral;2017T2;3.4
Comunidad de Madrid;General;Variación trimestral;2017T1;4.4
Comunidad de Madrid;General;Variación trimestral;2016T4;1.5
Comunidad de Madrid;General;Variación trimestral;2016T3;1.2
Comunidad de Madrid;General;Variación trimestral;2016T2;3.1
Comunidad de Madrid;General;Variación trimestral;2016T1;2.9
Comunidad de Madrid;General;Variación trimestral;2015T4;0.4
Comunidad de Madrid;General;Variación trimestral;2015T3;1.1
Comunidad de Madrid;General;Variación trimestral;2015T2;5.0
Comunidad de Madrid;General;Variación trimestral;2015T1;0.6
Comunidad de Madrid;General;Variación trimestral;2014T4;0.0
Comunidad de Madrid;General;Variación trimestral;2014T3;0.6
Comunidad de Madrid;General;Variación trimestral;2014T2;1.1
Comunidad de Madrid;General;Variación trimestral;2014T1;1.2
Comunidad de Madrid;General;Variación trimestral;2013T4;-0.1
Comunidad de Madrid;General;Variación trimestral;2013T3;0.5
Comunidad de Madrid;General;Variación trimestral;2013T2;0.2
Comunidad de Madrid;General;Variación trimestral;2013T1;-7.1
Comunidad de Madrid;General;Variación trimestral;2012T4;-1.9
Comunidad de Madrid;General;Variación trimestral;2012T3;-5.0
Comunidad de Madrid;General;Variación trimestral;2012T2;-3.9
Comunidad de Madrid;General;Variación trimestral;2012T1;-3.0
Comunidad de Madrid;General;Variación trimestral;2011T4;-7.3
Comunidad de Madrid;General;Variación trimestral;2011T3;-2.8
Comunidad de Madrid;General;Variación trimestral;2011T2;-1.9
Comunidad de Madrid;General;Variación trimestral;2011T1;-4.6
Comunidad de Madrid;General;Variación trimestral;2010T4;0.2
Comunidad de Madrid;General;Variación trimestral;2010T3;-0.9
Comunidad de Madrid;General;Variación trimestral;2010T2;2.4
Comunidad de Madrid;General;Variación trimestral;2010T1;0.1
Comunidad de Madrid;General;Variación trimestral;2009T4;-0.6
Comunidad de Madrid;General;Variación trimestral;2009T3;-0.4
Comunidad de Madrid;General;Variación trimestral;2009T2;-1.3
Comunidad de Madrid;General;Variación trimestral;2009T1;-4.3
Comunidad de Madrid;General;Variación trimestral;2008T4;-5.3
Comunidad de Madrid;General;Variación trimestral;2008T3;-2.0
Comunidad de Madrid;General;Variación trimestral;2008T2;0.1
Comunidad de Madrid;General;Variación trimestral;2008T1;-1.0
Comunidad de Madrid;General;Variación trimestral;2007T4;-4.2
Comunidad de Madrid;General;Variación trimestral;2007T3;0.4
Comunidad de Madrid;General;Variación trimestral;2007T2;2.2
Comunidad de Madrid;General;Variación trimestral;2007T1;2.4
Comunidad de Madrid;General;Variación anual;2019T4;2.9
Comunidad de Madrid;General;Variación anual;2019T3;4.6
Comunidad de Madrid;General;Variación anual;2019T2;6.5
Comunidad de Madrid;General;Variación anual;2019T1;9.7
Comunidad de Madrid;General;Variación anual;2018T4;9.6
Comunidad de Madrid;General;Variación anual;2018T3;10.9
Comunidad de Madrid;General;Variación anual;2018T2;10.1
Comunidad de Madrid;General;Variación anual;2018T1;10.2
Comunidad de Madrid;General;Variación anual;2017T4;11.9
Comunidad de Madrid;General;Variación anual;2017T3;12.3
Comunidad de Madrid;General;Variación anual;2017T2;10.9
Comunidad de Madrid;General;Variación anual;2017T1;10.6
Comunidad de Madrid;General;Variación anual;2016T4;9.0
Comunidad de Madrid;General;Variación anual;2016T3;7.8
Comunidad de Madrid;General;Variación anual;2016T2;7.8
Comunidad de Madrid;General;Variación anual;2016T1;9.7
Comunidad de Madrid;General;Variación anual;2015T4;7.3
Comunidad de Madrid;General;Variación anual;2015T3;6.9
Comunidad de Madrid;General;Variación anual;2015T2;6.4
Comunidad de Madrid;General;Variación anual;2015T1;2.3
Comunidad de Madrid;General;Variación anual;2014T4;2.9
Comunidad de Madrid;General;Variación anual;2014T3;2.8
Comunidad de Madrid;General;Variación anual;2014T2;2.7
Comunidad de Madrid;General;Variación anual;2014T1;1.9
Comunidad de Madrid;General;Variación anual;2013T4;-6.5
Comunidad de Madrid;General;Variación anual;2013T3;-8.2
Comunidad de Madrid;General;Variación anual;2013T2;-13.2
Comunidad de Madrid;General;Variación anual;2013T1;-16.8
Comunidad de Madrid;General;Variación anual;2012T4;-13.1
Comunidad de Madrid;General;Variación anual;2012T3;-17.9
Comunidad de Madrid;General;Variación anual;2012T2;-16.0
Comunidad de Madrid;General;Variación anual;2012T1;-14.2
Comunidad de Madrid;General;Variación anual;2011T4;-15.7
Comunidad de Madrid;General;Variación anual;2011T3;-8.9
Comunidad de Madrid;General;Variación anual;2011T2;-7.1
Comunidad de Madrid;General;Variación anual;2011T1;-3.1
Comunidad de Madrid;General;Variación anual;2010T4;1.7
Comunidad de Madrid;General;Variación anual;2010T3;0.9
Comunidad de Madrid;General;Variación anual;2010T2;1.4
Comunidad de Madrid;General;Variación anual;2010T1;-2.3
Comunidad de Madrid;General;Variación anual;2009T4;-6.6
Comunidad de Madrid;General;Variación anual;2009T3;-11.0
Comunidad de Madrid;General;Variación anual;2009T2;-12.4
Comunidad de Madrid;General;Variación anual;2009T1;-11.2
Comunidad de Madrid;General;Variación anual;2008T4;-8.1
Comunidad de Madrid;General;Variación anual;2008T3;-7.0
Comunidad de Madrid;General;Variación anual;2008T2;-4.8
Comunidad de Madrid;General;Variación anual;2008T1;-2.7
Comunidad de Madrid;General;Variación anual;2007T4;0.6
Comunidad de Madrid;General;Variación anual;2007T3;6.6
Comunidad de Madrid;General;Variación anual;2007T2;9.7
Comunidad de Madrid;General;Variación anual;2007T1;11.3
Comunidad de Madrid;General;Variación en lo que va de año;2019T4;2.9
Comunidad de Madrid;General;Variación en lo que va de año;2019T3;4.7
Comunidad de Madrid;General;Variación en lo que va de año;2019T2;3.2
Comunidad de Madrid;General;Variación en lo que va de año;2019T1;2.9
Comunidad de Madrid;General;Variación en lo que va de año;2018T4;9.6
Comunidad de Madrid;General;Variación en lo que va de año;2018T3;9.7
Comunidad de Madrid;General;Variación en lo que va de año;2018T2;6.2
Comunidad de Madrid;General;Variación en lo que va de año;2018T1;2.8
Comunidad de Madrid;General;Variación en lo que va de año;2017T4;11.9
Comunidad de Madrid;General;Variación en lo que va de año;2017T3;10.7
Comunidad de Madrid;General;Variación en lo que va de año;2017T2;7.9
Comunidad de Madrid;General;Variación en lo que va de año;2017T1;4.4
Comunidad de Madrid;General;Variación en lo que va de año;2016T4;9.0
Comunidad de Madrid;General;Variación en lo que va de año;2016T3;7.4
Comunidad de Madrid;General;Variación en lo que va de año;2016T2;6.1
Comunidad de Madrid;General;Variación en lo que va de año;2016T1;2.9
Comunidad de Madrid;General;Variación en lo que va de año;2015T4;7.3
Comunidad de Madrid;General;Variación en lo que va de año;2015T3;6.9
Comunidad de Madrid;General;Variación en lo que va de año;2015T2;5.7
Comunidad de Madrid;General;Variación en lo que va de año;2015T1;0.6
Comunidad de Madrid;General;Variación en lo que va de año;2014T4;2.9
Comunidad de Madrid;General;Variación en lo que va de año;2014T3;2.9
Comunidad de Madrid;General;Variación en lo que va de año;2014T2;2.3
Comunidad de Madrid;General;Variación en lo que va de año;2014T1;1.2
Comunidad de Madrid;General;Variación en lo que va de año;2013T4;-6.5
Comunidad de Madrid;General;Variación en lo que va de año;2013T3;-6.4
Comunidad de Madrid;General;Variación en lo que va de año;2013T2;-6.9
Comunidad de Madrid;General;Variación en lo que va de año;2013T1;-7.1
Comunidad de Madrid;General;Variación en lo que va de año;2012T4;-13.1
Comunidad de Madrid;General;Variación en lo que va de año;2012T3;-11.4
Comunidad de Madrid;General;Variación en lo que va de año;2012T2;-6.7
Comunidad de Madrid;General;Variación en lo que va de año;2012T1;-3.0
Comunidad de Madrid;General;Variación en lo que va de año;2011T4;-15.7
Comunidad de Madrid;General;Variación en lo que va de año;2011T3;-9.0
Comunidad de Madrid;General;Variación en lo que va de año;2011T2;-6.4
Comunidad de Madrid;General;Variación en lo que va de año;2011T1;-4.6
Comunidad de Madrid;General;Variación en lo que va de año;2010T4;1.7
Comunidad de Madrid;General;Variación en lo que va de año;2010T3;1.5
Comunidad de Madrid;General;Variación en lo que va de año;2010T2;2.5
Comunidad de Madrid;General;Variación en lo que va de año;2010T1;0.1
Comunidad de Madrid;General;Variación en lo que va de año;2009T4;-6.6
Comunidad de Madrid;General;Variación en lo que va de año;2009T3;-6.0
Comunidad de Madrid;General;Variación en lo que va de año;2009T2;-5.6
Comunidad de Madrid;General;Variación en lo que va de año;2009T1;-4.3
Comunidad de Madrid;General;Variación en lo que va de año;2008T4;-8.1
Comunidad de Madrid;General;Variación en lo que va de año;2008T3;-3.0
Comunidad de Madrid;General;Variación en lo que va de año;2008T2;-1.0
Comunidad de Madrid;General;Variación en lo que va de año;2008T1;-1.0
Comunidad de Madrid;General;Variación en lo que va de año;2007T4;0.6
Comunidad de Madrid;General;Variación en lo que va de año;2007T3;5.0
Comunidad de Madrid;General;Variación en lo que va de año;2007T2;4.6
Comunidad de Madrid;General;Variación en lo que va de año;2007T1;2.4
Comunidad de Madrid;Vivienda nueva;Índice;2019T4;135.334
Comunidad de Madrid;Vivienda nueva;Índice;2019T3;136.276
Comunidad de Madrid;Vivienda nueva;Índice;2019T2;135.043
Comunidad de Madrid;Vivienda nueva;Índice;2019T1;138.270
Comunidad de Madrid;Vivienda nueva;Índice;2018T4;128.818
Comunidad de Madrid;Vivienda nueva;Índice;2018T3;128.951
Comunidad de Madrid;Vivienda nueva;Índice;2018T2;126.865
Comunidad de Madrid;Vivienda nueva;Índice;2018T1;121.981
Comunidad de Madrid;Vivienda nueva;Índice;2017T4;120.128
Comunidad de Madrid;Vivienda nueva;Índice;2017T3;121.365
Comunidad de Madrid;Vivienda nueva;Índice;2017T2;119.706
Comunidad de Madrid;Vivienda nueva;Índice;2017T1;115.158
Comunidad de Madrid;Vivienda nueva;Índice;2016T4;108.611
Comunidad de Madrid;Vivienda nueva;Índice;2016T3;109.683
Comunidad de Madrid;Vivienda nueva;Índice;2016T2;111.252
Comunidad de Madrid;Vivienda nueva;Índice;2016T1;106.516
Comunidad de Madrid;Vivienda nueva;Índice;2015T4;102.032
Comunidad de Madrid;Vivienda nueva;Índice;2015T3;100.622
Comunidad de Madrid;Vivienda nueva;Índice;2015T2;99.203
Comunidad de Madrid;Vivienda nueva;Índice;2015T1;98.143
Comunidad de Madrid;Vivienda nueva;Índice;2014T4;95.714
Comunidad de Madrid;Vivienda nueva;Índice;2014T3;93.223
Comunidad de Madrid;Vivienda nueva;Índice;2014T2;91.507
Comunidad de Madrid;Vivienda nueva;Índice;2014T1;93.926
Comunidad de Madrid;Vivienda nueva;Índice;2013T4;93.383
Comunidad de Madrid;Vivienda nueva;Índice;2013T3;90.621
Comunidad de Madrid;Vivienda nueva;Índice;2013T2;86.079
Comunidad de Madrid;Vivienda nueva;Índice;2013T1;88.987
Comunidad de Madrid;Vivienda nueva;Índice;2012T4;97.196
Comunidad de Madrid;Vivienda nueva;Índice;2012T3;97.946
Comunidad de Madrid;Vivienda nueva;Índice;2012T2;102.578
Comunidad de Madrid;Vivienda nueva;Índice;2012T1;105.003
Comunidad de Madrid;Vivienda nueva;Índice;2011T4;107.976
Comunidad de Madrid;Vivienda nueva;Índice;2011T3;117.247
Comunidad de Madrid;Vivienda nueva;Índice;2011T2;119.345
Comunidad de Madrid;Vivienda nueva;Índice;2011T1;123.069
Comunidad de Madrid;Vivienda nueva;Índice;2010T4;125.094
Comunidad de Madrid;Vivienda nueva;Índice;2010T3;125.412
Comunidad de Madrid;Vivienda nueva;Índice;2010T2;124.039
Comunidad de Madrid;Vivienda nueva;Índice;2010T1;120.073
Comunidad de Madrid;Vivienda nueva;Índice;2009T4;119.772
Comunidad de Madrid;Vivienda nueva;Índice;2009T3;121.099
Comunidad de Madrid;Vivienda nueva;Índice;2009T2;122.818
Comunidad de Madrid;Vivienda nueva;Índice;2009T1;124.240
Comunidad de Madrid;Vivienda nueva;Índice;2008T4;134.171
Comunidad de Madrid;Vivienda nueva;Índice;2008T3;140.485
Comunidad de Madrid;Vivienda nueva;Índice;2008T2;139.228
Comunidad de Madrid;Vivienda nueva;Índice;2008T1;137.194
Comunidad de Madrid;Vivienda nueva;Índice;2007T4;136.586
Comunidad de Madrid;Vivienda nueva;Índice;2007T3;140.333
Comunidad de Madrid;Vivienda nueva;Índice;2007T2;137.926
Comunidad de Madrid;Vivienda nueva;Índice;2007T1;134.409
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2019T4;-0.7
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2019T3;0.9
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2019T2;-2.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2019T1;7.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2018T4;-0.1
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2018T3;1.6
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2018T2;4.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2018T1;1.5
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2017T4;-1.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2017T3;1.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2017T2;3.9
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2017T1;6.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2016T4;-1.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2016T3;-1.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2016T2;4.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2016T1;4.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2015T4;1.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2015T3;1.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2015T2;1.1
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2015T1;2.5
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2014T4;2.7
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2014T3;1.9
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2014T2;-2.6
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2014T1;0.6
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2013T4;3.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2013T3;5.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2013T2;-3.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2013T1;-8.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2012T4;-0.8
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2012T3;-4.5
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2012T2;-2.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2012T1;-2.8
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2011T4;-7.9
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2011T3;-1.8
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2011T2;-3.0
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2011T1;-1.6
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2010T4;-0.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2010T3;1.1
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2010T2;3.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2010T1;0.3
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2009T4;-1.1
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2009T3;-1.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2009T2;-1.1
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2009T1;-7.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2008T4;-4.5
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2008T3;0.9
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2008T2;1.5
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2008T1;0.4
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2007T4;-2.7
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2007T3;1.7
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2007T2;2.6
Comunidad de Madrid;Vivienda nueva;Variación trimestral;2007T1;2.6
Comunidad de Madrid;Vivienda nueva;Variación anual;2019T4;5.1
Comunidad de Madrid;Vivienda nueva;Variación anual;2019T3;5.7
Comunidad de Madrid;Vivienda nueva;Variación anual;2019T2;6.4
Comunidad de Madrid;Vivienda nueva;Variación anual;2019T1;13.4
Comunidad de Madrid;Vivienda nueva;Variación anual;2018T4;7.2
Comunidad de Madrid;Vivienda nueva;Variación anual;2018T3;6.3
Comunidad de Madrid;Vivienda nueva;Variación anual;2018T2;6.0
Comunidad de Madrid;Vivienda nueva;Variación anual;2018T1;5.9
Comunidad de Madrid;Vivienda nueva;Variación anual;2017T4;10.6
Comunidad de Madrid;Vivienda nueva;Variación anual;2017T3;10.7
Comunidad de Madrid;Vivienda nueva;Variación anual;2017T2;7.6
Comunidad de Madrid;Vivienda nueva;Variación anual;2017T1;8.1
Comunidad de Madrid;Vivienda nueva;Variación anual;2016T4;6.4
Comunidad de Madrid;Vivienda nueva;Variación anual;2016T3;9.0
Comunidad de Madrid;Vivienda nueva;Variación anual;2016T2;12.1
Comunidad de Madrid;Vivienda nueva;Variación anual;2016T1;8.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2015T4;6.6
Comunidad de Madrid;Vivienda nueva;Variación anual;2015T3;7.9
Comunidad de Madrid;Vivienda nueva;Variación anual;2015T2;8.4
Comunidad de Madrid;Vivienda nueva;Variación anual;2015T1;4.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2014T4;2.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2014T3;2.9
Comunidad de Madrid;Vivienda nueva;Variación anual;2014T2;6.3
Comunidad de Madrid;Vivienda nueva;Variación anual;2014T1;5.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2013T4;-3.9
Comunidad de Madrid;Vivienda nueva;Variación anual;2013T3;-7.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2013T2;-16.1
Comunidad de Madrid;Vivienda nueva;Variación anual;2013T1;-15.3
Comunidad de Madrid;Vivienda nueva;Variación anual;2012T4;-10.0
Comunidad de Madrid;Vivienda nueva;Variación anual;2012T3;-16.5
Comunidad de Madrid;Vivienda nueva;Variación anual;2012T2;-14.0
