TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Vila-Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);33;35;6,1
Municipio de Vila-Real;6.-TRÁFICO DE DROGAS (EU);2;1;-50,0
Municipio de Vila-Real;7.-DAÑOS;197;237;20,3
Municipio de Vila-Real;8.-HURTOS;459;439;-4,4
Provincia de Valencia/València;1.-DELITOS Y FALTAS (EU);123120;116777;-5,2
Provincia de Valencia/València;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);13;15;15,4
Provincia de Valencia/València;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4348;3773;-13,2
Provincia de Valencia/València;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);9229;8303;-10,0
Provincia de Valencia/València;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2126;1962;-7,7
Provincia de Valencia/València;6.-TRÁFICO DE DROGAS (EU);847;786;-7,2
Provincia de Valencia/València;7.-DAÑOS;15995;14905;-6,8
Provincia de Valencia/València;8.-HURTOS;39728;39065;-1,7
Municipio de Gandia;1.-DELITOS Y FALTAS (EU);4824;4541;-5,9
Municipio de Gandia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Gandia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);81;69;-14,8
Municipio de Gandia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);167;146;-12,6
Municipio de Gandia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);113;118;4,4
Municipio de Gandia;6.-TRÁFICO DE DROGAS (EU);47;30;-36,2
Municipio de Gandia;7.-DAÑOS;624;563;-9,8
Municipio de Gandia;8.-HURTOS;1663;1734;4,3
Municipio de Paterna;1.-DELITOS Y FALTAS (EU);2600;2354;-9,5
Municipio de Paterna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Paterna;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);83;62;-25,3
Municipio de Paterna;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);171;118;-31,0
Municipio de Paterna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);52;49;-5,8
Municipio de Paterna;6.-TRÁFICO DE DROGAS (EU);18;12;-33,3
Municipio de Paterna;7.-DAÑOS;354;314;-11,3
Municipio de Paterna;8.-HURTOS;686;723;5,4
Municipio de Sagunto/Sagunt;1.-DELITOS Y FALTAS (EU);2874;2808;-2,3
Municipio de Sagunto/Sagunt;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Sagunto/Sagunt;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);79;79;0,0
Municipio de Sagunto/Sagunt;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);419;416;-0,7
Municipio de Sagunto/Sagunt;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);70;44;-37,1
Municipio de Sagunto/Sagunt;6.-TRÁFICO DE DROGAS (EU);26;34;30,8
Municipio de Sagunto/Sagunt;7.-DAÑOS;311;286;-8,0
Municipio de Sagunto/Sagunt;8.-HURTOS;771;776;0,6
Municipio de Torrent;1.-DELITOS Y FALTAS (EU);3199;2957;-7,6
Municipio de Torrent;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Torrent;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);101;92;-8,9
Municipio de Torrent;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);380;291;-23,4
Municipio de Torrent;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;40;42,9
Municipio de Torrent;6.-TRÁFICO DE DROGAS (EU);17;9;-47,1
Municipio de Torrent;7.-DAÑOS;403;394;-2,2
Municipio de Torrent;8.-HURTOS;793;703;-11,3
Municipio de Valencia;1.-DELITOS Y FALTAS (EU);47060;45071;-4,2
Municipio de Valencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;6;50,0
Municipio de Valencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2530;2093;-17,3
Municipio de Valencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1811;1536;-15,2
Municipio de Valencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);919;813;-11,5
Municipio de Valencia;6.-TRÁFICO DE DROGAS (EU);316;310;-1,9
Municipio de Valencia;7.-DAÑOS;5451;4963;-9,0
Municipio de Valencia;8.-HURTOS;18899;18761;-0,7
EXTREMADURA;1.-DELITOS Y FALTAS (EU);28221;27166;-3,7
EXTREMADURA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;1;-75,0
EXTREMADURA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);297;309;4,0
EXTREMADURA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1407;1334;-5,2
EXTREMADURA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);379;382;0,8
EXTREMADURA;6.-TRÁFICO DE DROGAS (EU);270;201;-25,6
EXTREMADURA;7.-DAÑOS;3173;3199;0,8
EXTREMADURA;8.-HURTOS;8619;8043;-6,7
Provincia de Badajoz;1.-DELITOS Y FALTAS (EU);19758;18883;-4,4
Provincia de Badajoz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;0;-100,0
Provincia de Badajoz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);232;239;3,0
Provincia de Badajoz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1041;949;-8,8
Provincia de Badajoz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);278;297;6,8
Provincia de Badajoz;6.-TRÁFICO DE DROGAS (EU);148;140;-5,4
Provincia de Badajoz;7.-DAÑOS;2053;2018;-1,7
Provincia de Badajoz;8.-HURTOS;6083;5808;-4,5
Municipio de Badajoz;1.-DELITOS Y FALTAS (EU);7819;7408;-5,3
Municipio de Badajoz;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Badajoz;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);130;148;13,8
Municipio de Badajoz;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);328;346;5,5
Municipio de Badajoz;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);125;125;0,0
Municipio de Badajoz;6.-TRÁFICO DE DROGAS (EU);41;37;-9,8
Municipio de Badajoz;7.-DAÑOS;890;824;-7,4
Municipio de Badajoz;8.-HURTOS;2730;2495;-8,6
Municipio de Mérida;1.-DELITOS Y FALTAS (EU);2478;2396;-3,3
Municipio de Mérida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Mérida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);32;25;-21,9
Municipio de Mérida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);94;67;-28,7
Municipio de Mérida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);41;40;-2,4
Municipio de Mérida;6.-TRÁFICO DE DROGAS (EU);28;26;-7,1
Municipio de Mérida;7.-DAÑOS;283;298;5,3
Municipio de Mérida;8.-HURTOS;743;753;1,3
Provincia de Cáceres;1.-DELITOS Y FALTAS (EU);8463;8283;-2,1
Provincia de Cáceres;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Cáceres;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);65;70;7,7
Provincia de Cáceres;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);366;385;5,2
Provincia de Cáceres;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);101;85;-15,8
Provincia de Cáceres;6.-TRÁFICO DE DROGAS (EU);122;61;-50,0
Provincia de Cáceres;7.-DAÑOS;1120;1181;5,4
Provincia de Cáceres;8.-HURTOS;2536;2235;-11,9
Municipio de Cáceres;1.-DELITOS Y FALTAS (EU);2211;2052;-7,2
Municipio de Cáceres;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Cáceres;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;28;33,3
Municipio de Cáceres;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);78;59;-24,4
Municipio de Cáceres;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);42;20;-52,4
Municipio de Cáceres;6.-TRÁFICO DE DROGAS (EU);29;23;-20,7
Municipio de Cáceres;7.-DAÑOS;309;287;-7,1
Municipio de Cáceres;8.-HURTOS;641;560;-12,6
GALICIA;1.-DELITOS Y FALTAS (EU);78253;76683;-2,0
GALICIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);20;19;-5,0
GALICIA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1116;1081;-3,1
GALICIA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);4314;4232;-1,9
GALICIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1258;990;-21,3
GALICIA;6.-TRÁFICO DE DROGAS (EU);374;347;-7,2
GALICIA;7.-DAÑOS;9934;9934;0,0
GALICIA;8.-HURTOS;23027;22062;-4,2
Provincia de Coruña (A);1.-DELITOS Y FALTAS (EU);32101;32686;1,8
Provincia de Coruña (A);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;3;-57,1
Provincia de Coruña (A);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);466;458;-1,7
Provincia de Coruña (A);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1964;1837;-6,5
Provincia de Coruña (A);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);494;449;-9,1
Provincia de Coruña (A);6.-TRÁFICO DE DROGAS (EU);144;117;-18,8
Provincia de Coruña (A);7.-DAÑOS;4061;4227;4,1
Provincia de Coruña (A);8.-HURTOS;9724;9884;1,6
Municipio de Coruña (A);1.-DELITOS Y FALTAS (EU);8964;9112;1,7
Municipio de Coruña (A);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Coruña (A);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);215;208;-3,3
Municipio de Coruña (A);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);402;174;-56,7
Municipio de Coruña (A);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);110;131;19,1
Municipio de Coruña (A);6.-TRÁFICO DE DROGAS (EU);41;37;-9,8
Municipio de Coruña (A);7.-DAÑOS;854;913;6,9
Municipio de Coruña (A);8.-HURTOS;3373;3631;7,6
Municipio de Ferrol;1.-DELITOS Y FALTAS (EU);2173;2163;-0,5
Municipio de Ferrol;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ferrol;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);32;30;-6,3
Municipio de Ferrol;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);71;54;-23,9
Municipio de Ferrol;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);33;25;-24,2
Municipio de Ferrol;6.-TRÁFICO DE DROGAS (EU);8;12;50,0
Municipio de Ferrol;7.-DAÑOS;254;249;-2,0
Municipio de Ferrol;8.-HURTOS;783;707;-9,7
Municipio de Santiago de Compostela;1.-DELITOS Y FALTAS (EU);3699;3577;-3,3
Municipio de Santiago de Compostela;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Santiago de Compostela;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);72;46;-36,1
Municipio de Santiago de Compostela;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);122;112;-8,2
Municipio de Santiago de Compostela;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;48;-49,5
Municipio de Santiago de Compostela;6.-TRÁFICO DE DROGAS (EU);11;9;-18,2
Municipio de Santiago de Compostela;7.-DAÑOS;434;424;-2,3
Municipio de Santiago de Compostela;8.-HURTOS;1652;1627;-1,5
Provincia de Lugo;1.-DELITOS Y FALTAS (EU);7479;7238;-3,2
Provincia de Lugo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
Provincia de Lugo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);119;124;4,2
Provincia de Lugo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);363;383;5,5
Provincia de Lugo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);96;65;-32,3
Provincia de Lugo;6.-TRÁFICO DE DROGAS (EU);38;37;-2,6
Provincia de Lugo;7.-DAÑOS;1068;980;-8,2
Provincia de Lugo;8.-HURTOS;2012;1946;-3,3
Municipio de Lugo;1.-DELITOS Y FALTAS (EU);2967;2912;-1,9
Municipio de Lugo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Lugo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);101;97;-4,0
Municipio de Lugo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);88;85;-3,4
Municipio de Lugo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);54;33;-38,9
Municipio de Lugo;6.-TRÁFICO DE DROGAS (EU);15;15;0,0
Municipio de Lugo;7.-DAÑOS;315;316;0,3
Municipio de Lugo;8.-HURTOS;1012;1019;0,7
Provincia de Ourense;1.-DELITOS Y FALTAS (EU);8175;7592;-7,1
Provincia de Ourense;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;4;100,0
Provincia de Ourense;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);133;125;-6,0
Provincia de Ourense;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);405;430;6,2
Provincia de Ourense;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);115;112;-2,6
Provincia de Ourense;6.-TRÁFICO DE DROGAS (EU);38;29;-23,7
Provincia de Ourense;7.-DAÑOS;861;827;-3,9
Provincia de Ourense;8.-HURTOS;2664;2217;-16,8
Municipio de Ourense;1.-DELITOS Y FALTAS (EU);3959;3758;-5,1
Municipio de Ourense;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;3;100,0
Municipio de Ourense;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);107;90;-15,9
Municipio de Ourense;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);122;119;-2,5
Municipio de Ourense;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);45;57;26,7
Municipio de Ourense;6.-TRÁFICO DE DROGAS (EU);19;17;-10,5
Municipio de Ourense;7.-DAÑOS;378;411;8,7
Municipio de Ourense;8.-HURTOS;1740;1384;-20,5
Provincia de Pontevedra;1.-DELITOS Y FALTAS (EU);30498;29167;-4,4
Provincia de Pontevedra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;12;50,0
Provincia de Pontevedra;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);398;374;-6,0
Provincia de Pontevedra;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1582;1582;0,0
Provincia de Pontevedra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);553;364;-34,2
Provincia de Pontevedra;6.-TRÁFICO DE DROGAS (EU);154;164;6,5
Provincia de Pontevedra;7.-DAÑOS;3944;3900;-1,1
Provincia de Pontevedra;8.-HURTOS;8627;8015;-7,1
Municipio de Pontevedra;1.-DELITOS Y FALTAS (EU);2945;3451;17,2
Municipio de Pontevedra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Pontevedra;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);50;58;16,0
Municipio de Pontevedra;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);101;201;99,0
Municipio de Pontevedra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);51;24;-52,9
Municipio de Pontevedra;6.-TRÁFICO DE DROGAS (EU);13;16;23,1
Municipio de Pontevedra;7.-DAÑOS;344;309;-10,2
Municipio de Pontevedra;8.-HURTOS;1148;1390;21,1
Municipio de Vigo;1.-DELITOS Y FALTAS (EU);10568;9583;-9,3
Municipio de Vigo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;5;25,0
Municipio de Vigo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);227;212;-6,6
Municipio de Vigo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);499;389;-22,0
Municipio de Vigo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);186;163;-12,4
Municipio de Vigo;6.-TRÁFICO DE DROGAS (EU);52;65;25,0
Municipio de Vigo;7.-DAÑOS;1124;1115;-0,8
Municipio de Vigo;8.-HURTOS;3509;3076;-12,3
MADRID (COMUNIDAD DE);1.-DELITOS Y FALTAS (EU);365599;364944;-0,2
MADRID (COMUNIDAD DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);41;30;-26,8
MADRID (COMUNIDAD DE);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);18466;17681;-4,3
MADRID (COMUNIDAD DE);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);16656;15913;-4,5
MADRID (COMUNIDAD DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10352;10168;-1,8
MADRID (COMUNIDAD DE);6.-TRÁFICO DE DROGAS (EU);1599;1441;-9,9
MADRID (COMUNIDAD DE);7.-DAÑOS;43351;43847;1,1
MADRID (COMUNIDAD DE);8.-HURTOS;145386;144232;-0,8
Municipio de Alcalá de Henares;1.-DELITOS Y FALTAS (EU);10654;9446;-11,3
Municipio de Alcalá de Henares;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Alcalá de Henares;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);380;343;-9,7
Municipio de Alcalá de Henares;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);290;270;-6,9
Municipio de Alcalá de Henares;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);336;351;4,5
Municipio de Alcalá de Henares;6.-TRÁFICO DE DROGAS (EU);51;47;-7,8
Municipio de Alcalá de Henares;7.-DAÑOS;1619;1409;-13,0
Municipio de Alcalá de Henares;8.-HURTOS;3229;2744;-15,0
Municipio de Alcobendas;1.-DELITOS Y FALTAS (EU);4999;5234;4,7
Municipio de Alcobendas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Municipio de Alcobendas;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);224;175;-21,9
Municipio de Alcobendas;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);247;168;-32,0
Municipio de Alcobendas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);113;119;5,3
Municipio de Alcobendas;6.-TRÁFICO DE DROGAS (EU);14;10;-28,6
Municipio de Alcobendas;7.-DAÑOS;524;561;7,1
Municipio de Alcobendas;8.-HURTOS;1688;1841;9,1
Municipio de Alcorcón;1.-DELITOS Y FALTAS (EU);7320;6972;-4,8
Municipio de Alcorcón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Alcorcón;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);451;437;-3,1
Municipio de Alcorcón;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);244;207;-15,2
Municipio de Alcorcón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);263;241;-8,4
Municipio de Alcorcón;6.-TRÁFICO DE DROGAS (EU);32;21;-34,4
Municipio de Alcorcón;7.-DAÑOS;843;889;5,5
Municipio de Alcorcón;8.-HURTOS;2718;2593;-4,6
Municipio de Aranjuez;1.-DELITOS Y FALTAS (EU);2642;2490;-5,8
Municipio de Aranjuez;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Aranjuez;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;51;-10,5
Municipio de Aranjuez;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);89;86;-3,4
Municipio de Aranjuez;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);55;35;-36,4
Municipio de Aranjuez;6.-TRÁFICO DE DROGAS (EU);10;9;-10,0
Municipio de Aranjuez;7.-DAÑOS;444;442;-0,5
Municipio de Aranjuez;8.-HURTOS;811;813;0,2
Municipio de Arganda del Rey;1.-DELITOS Y FALTAS (EU);2525;2568;1,7
Municipio de Arganda del Rey;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Arganda del Rey;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);92;86;-6,5
Municipio de Arganda del Rey;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);106;105;-0,9
Municipio de Arganda del Rey;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);77;105;36,4
Municipio de Arganda del Rey;6.-TRÁFICO DE DROGAS (EU);7;6;-14,3
Municipio de Arganda del Rey;7.-DAÑOS;387;421;8,8
Municipio de Arganda del Rey;8.-HURTOS;454;417;-8,1
Municipio de Collado Villalba;1.-DELITOS Y FALTAS (EU);3307;3233;-2,2
Municipio de Collado Villalba;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Collado Villalba;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);189;169;-10,6
Municipio de Collado Villalba;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);245;259;5,7
Municipio de Collado Villalba;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);66;60;-9,1
Municipio de Collado Villalba;6.-TRÁFICO DE DROGAS (EU);14;5;-64,3
Municipio de Collado Villalba;7.-DAÑOS;531;483;-9,0
Municipio de Collado Villalba;8.-HURTOS;843;962;14,1
Municipio de Coslada;1.-DELITOS Y FALTAS (EU);2881;3573;24,0
Municipio de Coslada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Coslada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);122;110;-9,8
Municipio de Coslada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);158;133;-15,8
Municipio de Coslada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);148;182;23,0
Municipio de Coslada;6.-TRÁFICO DE DROGAS (EU);4;8;100,0
Municipio de Coslada;7.-DAÑOS;309;594;92,2
Municipio de Coslada;8.-HURTOS;838;1193;42,4
Municipio de Fuenlabrada;1.-DELITOS Y FALTAS (EU);8393;8240;-1,8
Municipio de Fuenlabrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Fuenlabrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);389;413;6,2
Municipio de Fuenlabrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);276;280;1,4
Municipio de Fuenlabrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);392;375;-4,3
Municipio de Fuenlabrada;6.-TRÁFICO DE DROGAS (EU);11;18;63,6
Municipio de Fuenlabrada;7.-DAÑOS;1190;1286;8,1
Municipio de Fuenlabrada;8.-HURTOS;3016;2911;-3,5
Municipio de Getafe;1.-DELITOS Y FALTAS (EU);7631;7525;-1,4
Municipio de Getafe;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Getafe;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);415;473;14,0
Municipio de Getafe;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);319;273;-14,4
Municipio de Getafe;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);330;345;4,5
Municipio de Getafe;6.-TRÁFICO DE DROGAS (EU);12;9;-25,0
Municipio de Getafe;7.-DAÑOS;970;880;-9,3
Municipio de Getafe;8.-HURTOS;2702;2746;1,6
Municipio de Leganés;1.-DELITOS Y FALTAS (EU);9782;9425;-3,6
Municipio de Leganés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Leganés;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);375;337;-10,1
Municipio de Leganés;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);257;266;3,5
Municipio de Leganés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);330;302;-8,5
Municipio de Leganés;6.-TRÁFICO DE DROGAS (EU);31;25;-19,4
Municipio de Leganés;7.-DAÑOS;984;1034;5,1
Municipio de Leganés;8.-HURTOS;4543;4280;-5,8
Municipio de Madrid;1.-DELITOS Y FALTAS (EU);215114;218642;1,6
Municipio de Madrid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);18;14;-22,2
Municipio de Madrid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12466;12002;-3,7
Municipio de Madrid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);7642;7601;-0,5
Municipio de Madrid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5588;5349;-4,3
Municipio de Madrid;6.-TRÁFICO DE DROGAS (EU);1178;1056;-10,4
Municipio de Madrid;7.-DAÑOS;21543;21920;1,7
Municipio de Madrid;8.-HURTOS;98594;97985;-0,6
Municipio de Majadahonda;1.-DELITOS Y FALTAS (EU);3844;3669;-4,6
Municipio de Majadahonda;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Majadahonda;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);158;143;-9,5
Municipio de Majadahonda;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);147;180;22,4
Municipio de Majadahonda;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);129;131;1,6
Municipio de Majadahonda;6.-TRÁFICO DE DROGAS (EU);10;10;0,0
Municipio de Majadahonda;7.-DAÑOS;531;492;-7,3
Municipio de Majadahonda;8.-HURTOS;1758;1608;-8,5
Municipio de Móstoles;1.-DELITOS Y FALTAS (EU);9475;9159;-3,3
Municipio de Móstoles;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Móstoles;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);480;420;-12,5
Municipio de Móstoles;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);384;401;4,4
Municipio de Móstoles;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);368;426;15,8
Municipio de Móstoles;6.-TRÁFICO DE DROGAS (EU);31;40;29,0
Municipio de Móstoles;7.-DAÑOS;1564;1470;-6,0
Municipio de Móstoles;8.-HURTOS;2554;2575;0,8
Municipio de Parla;1.-DELITOS Y FALTAS (EU);6970;5961;-14,5
Municipio de Parla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
